year,drug,intent,nature,sex,jurisdiction,age_group,n,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
2010,Heroin,Intentional,Underlying,Male,AUS,Allages,6,10967831,0.05470543811260403,0.02007590289140296,0.11907074886751594,0.5470543811260403,0.2007590289140296,1.1907074886751594
2011,Heroin,Intentional,Underlying,Male,AUS,Allages,13,11118234,0.11692504403127332,0.062257654115827406,0.19994524355357826,1.1692504403127333,0.6225765411582741,1.9994524355357826
2012,Heroin,Intentional,Underlying,Male,AUS,Allages,7,11316375,0.06185726436248357,0.02486977970793014,0.12744960723398197,0.6185726436248358,0.2486977970793014,1.2744960723398195
2013,Heroin,Intentional,Underlying,Male,AUS,Allages,4,11512700,0.03474423897087564,0.009466842290888275,0.08895905174999283,0.3474423897087564,0.09466842290888275,0.8895905174999283
2014,Heroin,Intentional,Underlying,Male,AUS,Allages,12,11679392,0.10274507440113322,0.053090122085687204,0.1794747493058506,1.027450744011332,0.5309012208568721,1.7947474930585061
2015,Heroin,Intentional,Underlying,Male,AUS,Allages,12,11840827,0.10134427265933367,0.05236630407374405,0.17702783354952803,1.0134427265933368,0.5236630407374405,1.7702783354952802
2016,Heroin,Intentional,Underlying,Male,AUS,Allages,10,12011846,0.08325115057252648,0.0399221617326843,0.15310184977997165,0.8325115057252648,0.399221617326843,1.5310184977997165
1997,Heroin,Undetermined,Underlying,Male,AUS,Allages,5,9156177,0.05460794390497257,0.017731042804199692,0.12743661432170225,0.5460794390497257,0.17731042804199693,1.2743661432170226
1998,Heroin,Undetermined,Underlying,Male,AUS,Allages,5,9243143,0.054094153904142774,0.017564216664161608,0.12623760089076203,0.5409415390414277,0.17564216664161608,1.2623760089076201
1999,Heroin,Undetermined,Underlying,Male,AUS,Allages,8,9340109,0.08565210534480915,0.03697849159486309,0.1687687916834095,0.8565210534480915,0.36978491594863094,1.687687916834095
2e3,Heroin,Undetermined,Underlying,Male,AUS,Allages,1,9443465,0.010589333470288714,2.677996561132978e-4,0.058999988749172706,0.10589333470288714,0.002677996561132978,0.589999887491727
2001,Heroin,Undetermined,Underlying,Male,AUS,Allages,5,9561826,0.05229126737926417,0.016978824579094904,0.12203026880119348,0.5229126737926417,0.16978824579094903,1.2203026880119348
2002,Heroin,Undetermined,Underlying,Male,AUS,Allages,3,9675483,0.031006204031364636,0.006394215336632127,0.09061332223391579,0.31006204031364637,0.06394215336632127,0.9061332223391578
2003,Heroin,Undetermined,Underlying,Male,AUS,Allages,2,9787597,0.020434024817327482,0.0024745975873274903,0.0738147780263069,0.2043402481732748,0.024745975873274904,0.7381477802630689
2004,Heroin,Undetermined,Underlying,Male,AUS,Allages,5,9895951,0.050525715012129706,0.016405554787996494,0.11791006210623321,0.505257150121297,0.16405554787996493,1.179100621062332
2005,Heroin,Undetermined,Underlying,Male,AUS,Allages,4,10019633,0.03992162187976346,0.010877535658472666,0.10221520838958298,0.3992162187976346,0.10877535658472666,1.0221520838958298
2006,Heroin,Undetermined,Underlying,Male,AUS,Allages,1,10159424,0.009843077717791875,2.48927171414242e-4,0.054842117894991514,0.09843077717791875,0.00248927171414242,0.5484211789499152
2007,Heroin,Undetermined,Underlying,Male,AUS,Allages,12,10353636,0.11590131235055974,0.059888173310960365,0.20245602136725271,1.1590131235055974,0.5988817331096037,2.024560213672527
2008,Heroin,Undetermined,Underlying,Male,AUS,Allages,15,10572045,0.14188361854305387,0.07941117789518373,0.2340154590360632,1.4188361854305387,0.7941117789518373,2.340154590360632
2009,Heroin,Undetermined,Underlying,Male,AUS,Allages,12,10800797,0.11110291212768836,0.057408758554262106,0.19407419204756438,1.1110291212768835,0.5740875855426211,1.9407419204756438
2010,Heroin,Undetermined,Underlying,Male,AUS,Allages,13,10967831,0.1185284492439754,0.06311139976088548,0.20268711334225287,1.185284492439754,0.6311139976088548,2.026871133422529
2011,Heroin,Undetermined,Underlying,Male,AUS,Allages,10,11118234,0.08994234156251793,0.043130847823502995,0.16540718983537792,0.8994234156251792,0.43130847823502994,1.6540718983537792
2012,Heroin,Undetermined,Underlying,Male,AUS,Allages,15,11316375,0.13255128077675052,0.07418793970780287,0.21862318663219593,1.3255128077675051,0.7418793970780286,2.1862318663219593
2013,Heroin,Undetermined,Underlying,Male,AUS,Allages,5,11512700,0.04343029871359455,0.014101693461119346,0.10135174172958913,0.4343029871359455,0.14101693461119347,1.0135174172958914
2014,Heroin,Undetermined,Underlying,Male,AUS,Allages,3,11679392,0.025686268600283304,0.005297118359236801,0.07506620711487158,0.256862686002833,0.05297118359236801,0.7506620711487157
2015,Heroin,Undetermined,Underlying,Male,AUS,Allages,6,11840827,0.050672136329666835,0.01859575434091884,0.11029194587695236,0.5067213632966684,0.1859575434091884,1.1029194587695237
2016,Heroin,Undetermined,Underlying,Male,AUS,Allages,3,12011846,0.024975345171757948,0.005150509071455246,0.07298858633783468,0.24975345171757948,0.05150509071455246,0.7298858633783468
1997,Heroin,All,Underlying,Male,AUS,Allages,228,9156177,2.490122242066749,2.17736534147469,2.8351914188226415,24.901222420667487,21.7736534147469,28.351914188226417
1998,Heroin,All,Underlying,Male,AUS,Allages,297,9243143,3.2131927419060813,2.8581129857478156,3.6001952239958466,32.131927419060816,28.581129857478157,36.00195223995846
1999,Heroin,All,Underlying,Male,AUS,Allages,359,9340109,3.8436382273483103,3.4562767667425773,4.262537059914464,38.436382273483105,34.562767667425774,42.62537059914464
2e3,Heroin,All,Underlying,Male,AUS,Allages,337,9443465,3.5686053794872965,3.1977259883858644,3.9706940824828774,35.68605379487296,31.977259883858643,39.70694082482878
2001,Heroin,All,Underlying,Male,AUS,Allages,91,9561826,0.9517010663026079,0.7662503299115951,1.1684780276768845,9.51701066302608,7.662503299115952,11.684780276768844
2002,Heroin,All,Underlying,Male,AUS,Allages,77,9675483,0.7958259034716924,0.6280533344946734,0.9946455314652349,7.9582590347169235,6.2805333449467335,9.946455314652349
2003,Heroin,All,Underlying,Male,AUS,Allages,121,9787597,1.2362585014483127,1.025814522606989,1.4771710649968808,12.362585014483127,10.25814522606989,14.771710649968808
2004,Heroin,All,Underlying,Male,AUS,Allages,109,9895951,1.1014605872644276,0.9044137538866409,1.3286894415930663,11.014605872644276,9.044137538866408,13.286894415930664
2005,Heroin,All,Underlying,Male,AUS,Allages,113,10019633,1.1277858181033178,0.9294551348736215,1.3559098372036908,11.277858181033178,9.294551348736215,13.559098372036908
2006,Heroin,All,Underlying,Male,AUS,Allages,61,10159424,0.6004277407853044,0.4592796005249089,0.7712744440938469,6.004277407853044,4.592796005249089,7.71274444093847
2007,Heroin,All,Underlying,Male,AUS,Allages,104,10353636,1.0044780403715177,0.8207310548150171,1.217093289136283,10.044780403715176,8.20731054815017,12.17093289136283
2008,Heroin,All,Underlying,Male,AUS,Allages,150,10572045,1.4188361854305387,1.2008666348776247,1.6649301645234906,14.188361854305388,12.008666348776247,16.649301645234907
2009,Heroin,All,Underlying,Male,AUS,Allages,171,10800797,1.583216497819559,1.3548076602847863,1.8391082280482673,15.83216497819559,13.548076602847862,18.391082280482674
2010,Heroin,All,Underlying,Male,AUS,Allages,184,10967831,1.6776334354531905,1.4439793317538765,1.9383280746367655,16.776334354531905,14.439793317538765,19.383280746367653
2011,Heroin,All,Underlying,Male,AUS,Allages,189,11118234,1.6999102555315888,1.4661882726969613,1.9602984684716966,16.999102555315886,14.661882726969612,19.602984684716965
2012,Heroin,All,Underlying,Male,AUS,Allages,137,11316375,1.2106350310943212,1.0164079411376679,1.4311685920108708,12.106350310943213,10.16407941137668,14.311685920108708
2013,Heroin,All,Underlying,Male,AUS,Allages,164,11512700,1.4245137978059013,1.2148354627017868,1.6599890708333769,14.245137978059013,12.148354627017868,16.599890708333767
2014,Heroin,All,Underlying,Male,AUS,Allages,185,11679392,1.583986563684137,1.36394969609334,1.8294148869526514,15.83986563684137,13.6394969609334,18.294148869526513
2015,Heroin,All,Underlying,Male,AUS,Allages,237,11840827,2.00154938502184,1.754816312608969,2.2732583134507887,20.015493850218398,17.54816312608969,22.732583134507887
2016,Heroin,All,Underlying,Male,AUS,Allages,281,12011846,2.339357331087994,2.0738044315426074,2.629487956364372,23.39357331087994,20.738044315426073,26.29487956364372
1997,Opium,All,Underlying,Male,AUS,Allages,4,9156177,0.04368635512397805,0.011903321139631688,0.11185442080053087,0.43686355123978055,0.11903321139631688,1.1185442080053087
1998,Opium,All,Underlying,Male,AUS,Allages,1,9243143,0.010818830780828556,2.736035436775093e-4,0.06027866589894868,0.10818830780828556,0.002736035436775093,0.6027866589894868
1999,Opium,All,Underlying,Male,AUS,Allages,0,9340109,0,0,0.03949504015823211,0,0,0.3949504015823211
2e3,Opium,All,Underlying,Male,AUS,Allages,0,9443465,0,0,0.039062778337958064,0,0,0.39062778337958065
2001,Opium,All,Underlying,Male,AUS,Allages,3,9561826,0.031374760427558504,0.006470220414795606,0.09169040085521052,0.313747604275585,0.06470220414795606,0.9169040085521052
2002,Opium,All,Underlying,Male,AUS,Allages,0,9675483,0,0,0.03812605324584469,0,0,0.38126053245844693
2003,Opium,All,Underlying,Male,AUS,Allages,0,9787597,0,0,0.0376893306944764,0,0,0.376893306944764
2004,Opium,All,Underlying,Male,AUS,Allages,0,9895951,0,0,0.0372766579015261,0,0,0.372766579015261
2005,Opium,All,Underlying,Male,AUS,Allages,2,10019633,0.01996081093988173,0.002417290525704263,0.07210536553244487,0.1996081093988173,0.02417290525704263,0.7210536553244487
2006,Opium,All,Underlying,Male,AUS,Allages,3,10159424,0.029529233153375627,0.006089628879346253,0.08629698483376362,0.2952923315337563,0.060896288793462525,0.8629698483376362
2007,Opium,All,Underlying,Male,AUS,Allages,0,10353636,0,0,0.03562883416388843,0,0,0.3562883416388843
2008,Opium,All,Underlying,Male,AUS,Allages,0,10572045,0,0,0.03489277429648333,0,0,0.3489277429648333
2009,Opium,All,Underlying,Male,AUS,Allages,0,10800797,0,0,0.034153774025867265,0,0,0.3415377402586727
2010,Opium,All,Underlying,Male,AUS,Allages,0,10967831,0,0,0.03363363093735353,0,0,0.3363363093735353
2011,Opium,All,Underlying,Male,AUS,Allages,0,11118234,0,0,0.033178648698819,0,0,0.33178648698819
2012,Opium,All,Underlying,Male,AUS,Allages,0,11316375,0,0,0.032597716144725244,0,0,0.3259771614472524
2013,Opium,All,Underlying,Male,AUS,Allages,0,11512700,0,0,0.032041830329745856,0,0,0.3204183032974586
2014,Opium,All,Underlying,Male,AUS,Allages,4,11679392,0.03424835813371107,0.009331728504558238,0.08768939984907968,0.3424835813371107,0.09331728504558238,0.8768939984907969
2015,Opium,All,Underlying,Male,AUS,Allages,10,11840827,0.08445356054944474,0.04049876404072933,0.15531312482414897,0.8445356054944474,0.4049876404072933,1.5531312482414896
2016,Opium,All,Underlying,Male,AUS,Allages,3,12011846,0.024975345171757948,0.005150509071455246,0.07298858633783468,0.24975345171757948,0.05150509071455246,0.7298858633783468
1997,Other opioids,Accidental,Underlying,Male,AUS,Allages,261,9156177,2.8505346718395677,2.515169166027681,3.2181669906414996,28.50534671839568,25.15169166027681,32.181669906414996
1998,Other opioids,Accidental,Underlying,Male,AUS,Allages,284,9243143,3.0725479417553094,2.725557847854333,3.4514744567514124,30.725479417553096,27.25557847854333,34.51474456751412
1999,Other opioids,Accidental,Underlying,Male,AUS,Allages,438,9340109,4.689452767628301,4.260509195932675,5.149882085319718,46.894527676283005,42.60509195932676,51.49882085319718
2e3,Other opioids,Accidental,Underlying,Male,AUS,Allages,313,9443465,3.314461376200367,2.9574033015902934,3.702749942099023,33.14461376200367,29.574033015902934,37.02749942099023
2001,Other opioids,Accidental,Underlying,Male,AUS,Allages,116,9561826,1.2131574031989287,1.0024554350816022,1.455066457905638,12.131574031989288,10.024554350816022,14.550664579056381
2002,Other opioids,Accidental,Underlying,Male,AUS,Allages,114,9675483,1.1782357531918561,0.971899202420312,1.4154213359591097,11.782357531918562,9.71899202420312,14.154213359591097
2003,Other opioids,Accidental,Underlying,Male,AUS,Allages,89,9787597,0.9093141043710729,0.73025413587053,1.1189892513180135,9.093141043710729,7.3025413587053,11.189892513180135
2004,Other opioids,Accidental,Underlying,Male,AUS,Allages,117,9895951,1.182301731283835,0.9777957435174115,1.4169573496728478,11.823017312838351,9.777957435174114,14.169573496728479
2005,Other opioids,Accidental,Underlying,Male,AUS,Allages,116,10019633,1.1577270345131403,0.9566522489401135,1.388583023842294,11.577270345131403,9.566522489401134,13.88583023842294
2006,Other opioids,Accidental,Underlying,Male,AUS,Allages,107,10159424,1.0532093158037306,0.8631305833404799,1.2726957548559477,10.532093158037306,8.631305833404799,12.726957548559476
2007,Other opioids,Accidental,Underlying,Male,AUS,Allages,106,10353636,1.0237949257632777,0.8381995890222642,1.2382505433561755,10.237949257632778,8.381995890222642,12.382505433561754
2008,Other opioids,Accidental,Underlying,Male,AUS,Allages,184,10572045,1.7404390541281276,1.4980376339837231,2.0108933271823406,17.404390541281277,14.980376339837232,20.108933271823407
2009,Other opioids,Accidental,Underlying,Male,AUS,Allages,202,10800797,1.8702323541494206,1.6212004582926,2.1466927213155453,18.702323541494206,16.212004582926,21.466927213155454
2010,Other opioids,Accidental,Underlying,Male,AUS,Allages,213,10967831,1.942043052997443,1.6899774260127203,2.2211035412034645,19.420430529974432,16.899774260127202,22.211035412034647
2011,Other opioids,Accidental,Underlying,Male,AUS,Allages,177,11118234,1.5919794456565672,1.3660809985548061,1.8445652088342024,15.919794456565672,13.660809985548061,18.445652088342023
2012,Other opioids,Accidental,Underlying,Male,AUS,Allages,174,11316375,1.5375948570103057,1.3176132792120065,1.7838014853885635,15.375948570103057,13.176132792120065,17.838014853885635
2013,Other opioids,Accidental,Underlying,Male,AUS,Allages,171,11512700,1.4853162160049336,1.2710313404137117,1.7253845433459607,14.853162160049337,12.710313404137118,17.253845433459606
2014,Other opioids,Accidental,Underlying,Male,AUS,Allages,261,11679392,2.234705368224647,1.971792201947827,2.5229144275550404,22.34705368224647,19.71792201947827,25.229144275550404
2015,Other opioids,Accidental,Underlying,Male,AUS,Allages,265,11840827,2.238019354560285,1.9766486673392634,2.5243372463280545,22.38019354560285,19.766486673392635,25.243372463280544
2016,Other opioids,Accidental,Underlying,Male,AUS,Allages,266,12011846,2.2144806052292045,1.9563303350067873,2.4972219680216816,22.144806052292047,19.563303350067873,24.972219680216817
1997,Other opioids,Intentional,Underlying,Male,AUS,Allages,30,9156177,0.32764766342983537,0.22106238925614638,0.4677372530087163,3.2764766342983536,2.210623892561464,4.677372530087164
1998,Other opioids,Intentional,Underlying,Male,AUS,Allages,36,9243143,0.38947790810982796,0.27278522494716145,0.5392016172471302,3.89477908109828,2.7278522494716144,5.392016172471302
1999,Other opioids,Intentional,Underlying,Male,AUS,Allages,45,9340109,0.4817930925645515,0.35142316443342103,0.6446770640393371,4.8179309256455145,3.5142316443342105,6.446770640393371
2e3,Other opioids,Intentional,Underlying,Male,AUS,Allages,42,9443465,0.4447520057521259,0.32053811723935577,0.6011755116984178,4.44752005752126,3.2053811723935577,6.011755116984178
2001,Other opioids,Intentional,Underlying,Male,AUS,Allages,26,9561826,0.2719145903721737,0.1776236342225518,0.3984180016776112,2.7191459037217367,1.776236342225518,3.9841800167761123
2002,Other opioids,Intentional,Underlying,Male,AUS,Allages,39,9675483,0.40308065240774027,0.28662950500822787,0.551024290180636,4.030806524077403,2.866295050082279,5.51024290180636
2003,Other opioids,Intentional,Underlying,Male,AUS,Allages,28,9787597,0.2860763474425847,0.19009565475727364,0.41346028497492,2.860763474425847,1.9009565475727364,4.1346028497492
2004,Other opioids,Intentional,Underlying,Male,AUS,Allages,26,9895951,0.2627337180630745,0.17162638375267678,0.3849658923441543,2.627337180630745,1.7162638375267678,3.849658923441543
2005,Other opioids,Intentional,Underlying,Male,AUS,Allages,24,10019633,0.23952973127858074,0.15347126768202665,0.3564012546305321,2.3952973127858073,1.5347126768202666,3.5640125463053214
2006,Other opioids,Intentional,Underlying,Male,AUS,Allages,21,10159424,0.20670463207362938,0.12795367576284486,0.3159699813314064,2.067046320736294,1.2795367576284487,3.159699813314064
2007,Other opioids,Intentional,Underlying,Male,AUS,Allages,26,10353636,0.2511195100928794,0.1640395976759938,0.3679483813521188,2.511195100928794,1.640395976759938,3.6794838135211885
2008,Other opioids,Intentional,Underlying,Male,AUS,Allages,29,10572045,0.2743083291832375,0.18370887654047158,0.39395231619619664,2.743083291832375,1.8370887654047157,3.9395231619619664
2009,Other opioids,Intentional,Underlying,Male,AUS,Allages,37,10800797,0.34256731239370575,0.2411989935361072,0.47218392193516334,3.4256731239370577,2.411989935361072,4.721839219351633
2010,Other opioids,Intentional,Underlying,Male,AUS,Allages,29,10967831,0.2644096175442528,0.17707954377536542,0.37973612236370347,2.644096175442528,1.7707954377536541,3.7973612236370347
2011,Other opioids,Intentional,Underlying,Male,AUS,Allages,41,11118234,0.3687636004063235,0.26463112439696074,0.5002694624041408,3.687636004063235,2.6463112439696075,5.002694624041409
2012,Other opioids,Intentional,Underlying,Male,AUS,Allages,57,11316375,0.5036948669516519,0.381493596894852,0.6525952506562082,5.036948669516519,3.8149359689485203,6.525952506562081
2013,Other opioids,Intentional,Underlying,Male,AUS,Allages,48,11512700,0.4169308676505077,0.3074118936546867,0.5527898357171426,4.169308676505077,3.074118936546867,5.527898357171425
2014,Other opioids,Intentional,Underlying,Male,AUS,Allages,61,11679392,0.5222874615390938,0.39950848437000597,0.6709000004378384,5.222874615390937,3.9950848437000595,6.7090000043783835
2015,Other opioids,Intentional,Underlying,Male,AUS,Allages,73,11840827,0.6165109920109465,0.48324620283838055,0.7751700321506684,6.165109920109465,4.832462028383805,7.751700321506684
2016,Other opioids,Intentional,Underlying,Male,AUS,Allages,58,12011846,0.48285667332065363,0.3666533222627437,0.6242044412352398,4.828566733206536,3.666533222627437,6.2420444123523975
1997,Other opioids,Undetermined,Underlying,Male,AUS,Allages,28,9156177,0.30580448586784637,0.203204859431543,0.4419729593300426,3.0580448586784637,2.0320485943154303,4.419729593300426
1998,Other opioids,Undetermined,Underlying,Male,AUS,Allages,19,9243143,0.20555778483574255,0.1237595171133767,0.3210039563213619,2.0555778483574256,1.237595171133767,3.210039563213619
1999,Other opioids,Undetermined,Underlying,Male,AUS,Allages,30,9340109,0.3211953950430343,0.21670907310312704,0.4585262418288255,3.2119539504303427,2.16709073103127,4.585262418288255
2e3,Other opioids,Undetermined,Underlying,Male,AUS,Allages,1,9443465,0.010589333470288714,2.677996561132978e-4,0.058999988749172706,0.10589333470288714,0.002677996561132978,0.589999887491727
2001,Other opioids,Undetermined,Underlying,Male,AUS,Allages,1,9561826,0.010458253475852834,2.6448469983849987e-4,0.05826965777804429,0.10458253475852833,0.0026448469983849985,0.5826965777804429
2002,Other opioids,Undetermined,Underlying,Male,AUS,Allages,4,9675483,0.04134160537515285,0.011264441810533845,0.10585093013776599,0.4134160537515285,0.11264441810533846,1.0585093013776599
2003,Other opioids,Undetermined,Underlying,Male,AUS,Allages,6,9787597,0.06130207445198244,0.022496748699943305,0.13342885394876353,0.6130207445198245,0.22496748699943306,1.3342885394876354
2004,Other opioids,Undetermined,Underlying,Male,AUS,Allages,5,9895951,0.050525715012129706,0.016405554787996494,0.11791006210623321,0.505257150121297,0.16405554787996493,1.179100621062332
2005,Other opioids,Undetermined,Underlying,Male,AUS,Allages,7,10019633,0.06986283828958606,0.028088429320946972,0.14394414935781108,0.6986283828958606,0.2808842932094697,1.4394414935781108
2006,Other opioids,Undetermined,Underlying,Male,AUS,Allages,13,10159424,0.12796001033129437,0.06813330822208348,0.2188153585297429,1.2796001033129436,0.6813330822208348,2.188153585297429
2007,Other opioids,Undetermined,Underlying,Male,AUS,Allages,20,10353636,0.19316885391759958,0.11799277853871631,0.2983336279071143,1.9316885391759957,1.179927785387163,2.983336279071143
2008,Other opioids,Undetermined,Underlying,Male,AUS,Allages,26,10572045,0.24593160547462672,0.16065068621290257,0.3603468966797839,2.4593160547462674,1.6065068621290257,3.6034689667978395
2009,Other opioids,Undetermined,Underlying,Male,AUS,Allages,18,10800797,0.16665436819153254,0.09876973492814169,0.26338588772752153,1.6665436819153254,0.9876973492814168,2.633858877275215
2010,Other opioids,Undetermined,Underlying,Male,AUS,Allages,20,10967831,0.18235146037534677,0.11138522098111109,0.2816270409262965,1.8235146037534677,1.1138522098111108,2.8162704092629647
2011,Other opioids,Undetermined,Underlying,Male,AUS,Allages,28,11118234,0.2518385563750502,0.16734489130336053,0.3639771068714394,2.518385563750502,1.6734489130336052,3.6397710687143943
2012,Other opioids,Undetermined,Underlying,Male,AUS,Allages,35,11316375,0.30928632181241783,0.2154292669189019,0.4301424443174724,3.092863218124178,2.154292669189019,4.301424443174724
2013,Other opioids,Undetermined,Underlying,Male,AUS,Allages,24,11512700,0.20846543382525384,0.13356777977526277,0.3101800422261921,2.0846543382525384,1.3356777977526277,3.1018004222619213
2014,Other opioids,Undetermined,Underlying,Male,AUS,Allages,30,11679392,0.256862686002833,0.1733040867257623,0.36668733081667176,2.5686268600283304,1.733040867257623,3.6668733081667177
2015,Other opioids,Undetermined,Underlying,Male,AUS,Allages,19,11840827,0.160461765043945,0.09660870092012054,0.2505809325517637,1.60461765043945,0.9660870092012054,2.505809325517637
2016,Other opioids,Undetermined,Underlying,Male,AUS,Allages,13,12011846,0.10822649574428443,0.05762604405274861,0.1850704716840088,1.0822649574428442,0.5762604405274862,1.850704716840088
1997,Other opioids,All,Underlying,Male,AUS,Allages,319,9156177,3.4839868211372496,3.1121119994632283,3.888066319667336,34.8398682113725,31.12111999463228,38.88066319667336
1998,Other opioids,All,Underlying,Male,AUS,Allages,339,9243143,3.6675836347008803,3.2875126948164803,4.079538613019656,36.675836347008804,32.875126948164805,40.79538613019656
1999,Other opioids,All,Underlying,Male,AUS,Allages,513,9340109,5.492441255235886,5.027375996940157,5.988954683353302,54.92441255235886,50.273759969401574,59.88954683353302
2e3,Other opioids,All,Underlying,Male,AUS,Allages,358,9443465,3.790981382363359,3.4084076873198246,4.204748033681225,37.90981382363359,34.08407687319824,42.04748033681226
2001,Other opioids,All,Underlying,Male,AUS,Allages,146,9561826,1.5269050074745139,1.2892784518095297,1.7956384614407837,15.269050074745138,12.892784518095297,17.95638461440784
2002,Other opioids,All,Underlying,Male,AUS,Allages,154,9675483,1.5916518069433847,1.3501965232044961,1.8638270886246051,15.916518069433847,13.501965232044961,18.63827088624605
2003,Other opioids,All,Underlying,Male,AUS,Allages,123,9787597,1.25669252626564,1.0444343524276605,1.4994121564443221,12.566925262656401,10.444343524276604,14.99412156444322
2004,Other opioids,All,Underlying,Male,AUS,Allages,148,9895951,1.4955611643590394,1.2643233220316925,1.7568502068668814,14.955611643590395,12.643233220316926,17.568502068668813
2005,Other opioids,All,Underlying,Male,AUS,Allages,147,10019633,1.467119604081307,1.2395419237067737,1.7243801921489001,14.67119604081307,12.395419237067738,17.243801921489002
2006,Other opioids,All,Underlying,Male,AUS,Allages,141,10159424,1.3878739582086543,1.1682536999484425,1.6367850020395662,13.878739582086544,11.682536999484425,16.36785002039566
2007,Other opioids,All,Underlying,Male,AUS,Allages,152,10353636,1.4680832897737568,1.243974331889062,1.72090498905855,14.680832897737568,12.439743318890619,17.2090498905855
2008,Other opioids,All,Underlying,Male,AUS,Allages,239,10572045,2.2606789887859917,1.983132625635984,2.5661961551092043,22.606789887859918,19.83132625635984,25.66196155109204
2009,Other opioids,All,Underlying,Male,AUS,Allages,257,10800797,2.3794540347346587,2.097409980287775,2.6888559678549866,23.794540347346587,20.97409980287775,26.888559678549868
2010,Other opioids,All,Underlying,Male,AUS,Allages,262,10967831,2.388804130917043,2.108281208339946,2.6962630329825834,23.88804130917043,21.08281208339946,26.962630329825835
2011,Other opioids,All,Underlying,Male,AUS,Allages,246,11118234,2.212581602437941,1.9447064952564843,2.5070456110717347,22.12581602437941,19.447064952564844,25.07045611071735
2012,Other opioids,All,Underlying,Male,AUS,Allages,266,11316375,2.3505760457743756,2.076560622039296,2.6506938580325734,23.505760457743754,20.765606220392957,26.506938580325734
2013,Other opioids,All,Underlying,Male,AUS,Allages,243,11512700,2.110712517480695,1.8536490778489392,2.3934567213302556,21.107125174806953,18.53649077848939,23.934567213302557
2014,Other opioids,All,Underlying,Male,AUS,Allages,352,11679392,3.013855515766574,2.707194965835402,3.345740878174263,30.13855515766574,27.071949658354022,33.45740878174263
2015,Other opioids,All,Underlying,Male,AUS,Allages,357,11840827,3.014992111615177,2.7103141179866665,3.3445479623402905,30.14992111615177,27.103141179866665,33.4454796234029
2016,Other opioids,All,Underlying,Male,AUS,Allages,337,12011846,2.8055637742941424,2.513986064332853,3.121677600065316,28.055637742941425,25.13986064332853,31.216776000653162
1997,Methadone,Accidental,Underlying,Male,AUS,Allages,65,9156177,0.7099032707646434,0.5478882673449385,0.9048299564159527,7.099032707646434,5.478882673449385,9.048299564159526
1998,Methadone,Accidental,Underlying,Male,AUS,Allages,61,9243143,0.6599486776305419,0.5048083964819295,0.8477315668397304,6.599486776305419,5.048083964819296,8.477315668397305
1999,Methadone,Accidental,Underlying,Male,AUS,Allages,76,9340109,0.8136950007756869,0.6410990428357205,1.018460630395067,8.13695000775687,6.410990428357205,10.18460630395067
2e3,Methadone,Accidental,Underlying,Male,AUS,Allages,77,9443465,0.8153786772122309,0.6434840771895196,1.0190831364036237,8.15378677212231,6.434840771895196,10.190831364036237
2001,Methadone,Accidental,Underlying,Male,AUS,Allages,69,9561826,0.7216194898338455,0.5614629620924431,0.9132556489688355,7.216194898338455,5.614629620924431,9.132556489688355
2002,Methadone,Accidental,Underlying,Male,AUS,Allages,72,9675483,0.7441488967527513,0.58225067903746075,0.9371324576091243,7.441488967527513,5.822506790374607,9.371324576091244
2003,Methadone,Accidental,Underlying,Male,AUS,Allages,40,9787597,0.4086804963465496,0.2919673377926542,0.5565068043800524,4.086804963465497,2.919673377926542,5.565068043800524
2004,Methadone,Accidental,Underlying,Male,AUS,Allages,55,9895951,0.5557828651334268,0.41869187087051507,0.7234280993061472,5.557828651334268,4.186918708705151,7.234280993061471
2005,Methadone,Accidental,Underlying,Male,AUS,Allages,66,10019633,0.6587067610160972,0.5094437612859689,0.838036467172734,6.587067610160972,5.094437612859689,8.380364671727339
2006,Methadone,Accidental,Underlying,Male,AUS,Allages,61,10159424,0.6004277407853044,0.4592796005249089,0.7712744440938469,6.004277407853044,4.592796005249089,7.71274444093847
2007,Methadone,Accidental,Underlying,Male,AUS,Allages,63,10353636,0.6084818898404386,0.46757417890238795,0.7785126495784409,6.084818898404386,4.6757417890238795,7.785126495784409
2008,Methadone,Accidental,Underlying,Male,AUS,Allages,77,10572045,0.7283359085210099,0.5747912878725474,0.9102946431572932,7.283359085210099,5.747912878725474,9.102946431572933
2009,Methadone,Accidental,Underlying,Male,AUS,Allages,84,10800797,0.7777203848938185,0.6203401157676361,0.9628707273807058,7.777203848938185,6.203401157676361,9.628707273807057
2010,Methadone,Accidental,Underlying,Male,AUS,Allages,99,10967831,0.9026397288579665,0.7336210199090524,1.0989315261564403,9.026397288579664,7.336210199090524,10.989315261564403
2011,Methadone,Accidental,Underlying,Male,AUS,Allages,110,11118234,0.9893657571876974,0.8131383281165165,1.192453439143019,9.893657571876973,8.131383281165165,11.924534391430191
2012,Methadone,Accidental,Underlying,Male,AUS,Allages,100,11316375,0.8836752051783366,0.7189933886197317,1.0747859336172076,8.836752051783366,7.189933886197317,10.747859336172077
2013,Methadone,Accidental,Underlying,Male,AUS,Allages,105,11512700,0.9120362729854856,0.7459555334981804,1.1040755498057209,9.120362729854856,7.459555334981804,11.040755498057209
