year,drug,nature,intent,age_group,n,sex,jurisdiction,pop,rate_ht,rate_ht_lcl,rate_ht_ucl,rate_m,rate_m_lcl,rate_m_ucl
2003,All opioids with paracetamol,NA,All,65-74,1,All,AUS,1336825,0.07480410674546033,0.0018917634540930668,0.4167817992281759,0.7480410674546033,0.018917634540930667,4.167817992281758
2004,All opioids with paracetamol,NA,All,65-74,4,All,AUS,1353404,0.29555106974709694,0.08052947622610059,0.7567281278037766,2.9555106974709693,0.8052947622610058,7.5672812780377665
2005,All opioids with paracetamol,NA,All,65-74,3,All,AUS,1373971,0.21834521980449367,0.045027967684851726,0.6380976445993214,2.183452198044937,0.4502796768485173,6.380976445993214
2006,All opioids with paracetamol,NA,All,65-74,1,All,AUS,1397253,0.07156900003077467,0.0018099490067424897,0.3987569386168476,0.7156900003077467,0.0180994900674249,3.9875693861684756
2007,All opioids with paracetamol,NA,All,65-74,6,All,AUS,1440885,0.4164107475613945,0.15281518655917647,0.9063512012564195,4.164107475613945,1.5281518655917647,9.063512012564196
2008,All opioids with paracetamol,NA,All,65-74,2,All,AUS,1485037,0.13467677909708647,0.016309603007826596,0.4864991915797029,1.3467677909708646,0.16309603007826595,4.864991915797029
2009,All opioids with paracetamol,NA,All,65-74,1,All,AUS,1546161,0.0646763176667889,0.001635636055700515,0.36035337119045574,0.646763176667889,0.01635636055700515,3.603533711904557
2010,All opioids with paracetamol,NA,All,65-74,1,All,AUS,1613289,0.061985174385990355,0.0015675782079453613,0.34535928079420747,0.6198517438599036,0.015675782079453613,3.4535928079420746
2011,All opioids with paracetamol,NA,All,65-74,4,All,AUS,1681931,0.2378218844887216,0.06479987302826896,0.6089184842197108,2.378218844887216,0.6479987302826896,6.089184842197108
2012,All opioids with paracetamol,NA,All,65-74,2,All,AUS,1776418,0.1125861143041784,0.013634383305018177,0.40670005593612946,1.125861143041784,0.13634383305018177,4.067000559361294
2013,All opioids with paracetamol,NA,All,65-74,5,All,AUS,1859229,0.268928679576319,0.0873203711376214,0.6275892840581988,2.68928679576319,0.8732037113762139,6.275892840581988
2014,All opioids with paracetamol,NA,All,65-74,5,All,AUS,1933242,0.2586329078304734,0.08397736357363884,0.6035624081259567,2.586329078304734,0.8397736357363884,6.035624081259567
2015,All opioids with paracetamol,NA,All,65-74,7,All,AUS,2007971,0.3486106124042628,0.1401592718930343,0.7182711050420811,3.4861061240426277,1.4015927189303428,7.182711050420812
2016,All opioids with paracetamol,NA,All,65-74,10,All,AUS,2084469,0.4797384849570802,0.23005324556042664,0.8822562685615153,4.797384849570802,2.3005324556042663,8.822562685615154
1997,All opioids with benzodiazepines,NA,Accidental,75-84,0,All,AUS,731247,0,0,0.5044642645197384,0,0,5.044642645197383
1998,All opioids with benzodiazepines,NA,Accidental,75-84,2,All,AUS,758134,0.26380560692436955,0.031947339021774226,0.9529572608087056,2.6380560692436954,0.31947339021774224,9.529572608087056
1999,All opioids with benzodiazepines,NA,Accidental,75-84,4,All,AUS,784073,0.5101565798082577,0.13900353059257167,1.306203472230446,5.101565798082577,1.3900353059257167,13.06203472230446
2e3,All opioids with benzodiazepines,NA,Accidental,75-84,0,All,AUS,811132,0,0,0.45478168786000933,0,0,4.547816878600093
2001,All opioids with benzodiazepines,NA,Accidental,75-84,0,All,AUS,843667,0,0,0.43724358074603503,0,0,4.37243580746035
2002,All opioids with benzodiazepines,NA,Accidental,75-84,3,All,AUS,868512,0.3454183707306289,0.071233468032593,1.0094594649789228,3.454183707306289,0.7123346803259301,10.094594649789228
2003,All opioids with benzodiazepines,NA,Accidental,75-84,0,All,AUS,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
2004,All opioids with benzodiazepines,NA,Accidental,75-84,1,All,AUS,919175,0.10879321130361466,0.0027513331841248555,0.6061569654888418,1.0879321130361466,0.027513331841248555,6.061569654888418
2005,All opioids with benzodiazepines,NA,Accidental,75-84,4,All,AUS,935717,0.4274796760131535,0.11647636544201874,1.0945177602652751,4.274796760131535,1.1647636544201874,10.945177602652752
2006,All opioids with benzodiazepines,NA,Accidental,75-84,3,All,AUS,948119,0.31641597731930277,0.06525248601486039,0.9247021300572758,3.1641597731930275,0.6525248601486039,9.247021300572758
2007,All opioids with benzodiazepines,NA,Accidental,75-84,3,All,AUS,958589,0.3129599859793926,0.06453977855777963,0.9146022527358172,3.129599859793926,0.6453977855777964,9.146022527358172
2008,All opioids with benzodiazepines,NA,Accidental,75-84,0,All,AUS,967574,0,0,0.3812504056922417,0,0,3.812504056922417
2009,All opioids with benzodiazepines,NA,Accidental,75-84,3,All,AUS,976176,0.30732163052564293,0.06337701581264385,0.8981245788134253,3.0732163052564294,0.6337701581264386,8.981245788134252
2010,All opioids with benzodiazepines,NA,Accidental,75-84,0,All,AUS,986792,0,0,0.37382546680279644,0,0,3.7382546680279645
2011,All opioids with benzodiazepines,NA,Accidental,75-84,1,All,AUS,1002373,0.09976326177979654,0.002522969672485157,0.5558453078377074,0.9976326177979654,0.02522969672485157,5.558453078377074
2012,All opioids with benzodiazepines,NA,Accidental,75-84,2,All,AUS,1017201,0.19661797422534974,0.02381079444665684,0.7102522509965555,1.9661797422534975,0.2381079444665684,7.102522509965556
2013,All opioids with benzodiazepines,NA,Accidental,75-84,1,All,AUS,1034415,0.09667299874808466,0.002444818259130005,0.5386274645603614,0.9667299874808466,0.02444818259130005,5.3862746456036135
2014,All opioids with benzodiazepines,NA,Accidental,75-84,4,All,AUS,1056839,0.3784871678656825,0.10312726464703653,0.9690774801858584,3.784871678656825,1.0312726464703652,9.690774801858584
2015,All opioids with benzodiazepines,NA,Accidental,75-84,0,All,AUS,1080275,0,0,0.34147599457292366,0,0,3.4147599457292364
2016,All opioids with benzodiazepines,NA,Accidental,75-84,2,All,AUS,1106311,0.180780991963381,0.021892907077606372,0.6530435835546671,1.8078099196338098,0.21892907077606372,6.530435835546671
1997,All opioids with benzodiazepines,NA,Intentional,75-84,4,All,AUS,731247,0.5470107911553825,0.14904528188465654,1.4005648913187234,5.470107911553825,1.4904528188465656,14.005648913187233
1998,All opioids with benzodiazepines,NA,Intentional,75-84,5,All,AUS,758134,0.6595140173109239,0.21414231034332812,1.5390843795559106,6.595140173109239,2.141423103433281,15.390843795559107
1999,All opioids with benzodiazepines,NA,Intentional,75-84,3,All,AUS,784073,0.3826174348561932,0.07890479813476987,1.1181709596527036,3.826174348561932,0.7890479813476987,11.181709596527035
2e3,All opioids with benzodiazepines,NA,Intentional,75-84,0,All,AUS,811132,0,0,0.45478168786000933,0,0,4.547816878600093
2001,All opioids with benzodiazepines,NA,Intentional,75-84,3,All,AUS,843667,0.35559053512819633,0.07333120981136328,1.0391868579045693,3.555905351281963,0.7333120981136327,10.391868579045694
2002,All opioids with benzodiazepines,NA,Intentional,75-84,1,All,AUS,868512,0.11513945691020964,0.002911826986291455,0.6415159822238568,1.1513945691020964,0.029118269862914548,6.415159822238568
2003,All opioids with benzodiazepines,NA,Intentional,75-84,2,All,AUS,895039,0.22345395005133856,0.027060679950185167,0.8071930943410816,2.2345395005133857,0.2706067995018517,8.071930943410816
2004,All opioids with benzodiazepines,NA,Intentional,75-84,0,All,AUS,919175,0,0,0.4013250795955777,0,0,4.013250795955777
2005,All opioids with benzodiazepines,NA,Intentional,75-84,2,All,AUS,935717,0.21373983800657675,0.025884283305672315,0.7721023556972324,2.1373983800657674,0.2588428330567232,7.721023556972324
2006,All opioids with benzodiazepines,NA,Intentional,75-84,0,All,AUS,948119,0,0,0.38907350241611566,0,0,3.8907350241611565
2007,All opioids with benzodiazepines,NA,Intentional,75-84,4,All,AUS,958589,0.4172799813058568,0.11369723128714125,1.0684024906212595,4.172799813058568,1.1369723128714124,10.684024906212596
2008,All opioids with benzodiazepines,NA,Intentional,75-84,4,All,AUS,967574,0.4134050728936495,0.1126414261258668,1.0584811860200278,4.1340507289364945,1.126414261258668,10.58481186020028
2009,All opioids with benzodiazepines,NA,Intentional,75-84,2,All,AUS,976176,0.2048810870170953,0.02481147244137715,0.7401014775675158,2.0488108701709526,0.24811472441377153,7.401014775675158
2010,All opioids with benzodiazepines,NA,Intentional,75-84,2,All,AUS,986792,0.2026769572513762,0.024544548316092735,0.7321393971231499,2.026769572513762,0.24544548316092735,7.321393971231499
2011,All opioids with benzodiazepines,NA,Intentional,75-84,4,All,AUS,1002373,0.39905304711918616,0.10873089682414575,1.0217342995892171,3.9905304711918617,1.0873089682414574,10.21734299589217
2012,All opioids with benzodiazepines,NA,Intentional,75-84,1,All,AUS,1017201,0.09830898711267487,0.002486191696152446,0.547742608150411,0.9830898711267487,0.024861916961524462,5.47742608150411
2013,All opioids with benzodiazepines,NA,Intentional,75-84,2,All,AUS,1034415,0.19334599749616932,0.023414552111032595,0.6984327373113762,1.9334599749616932,0.23414552111032594,6.9843273731137625
2014,All opioids with benzodiazepines,NA,Intentional,75-84,2,All,AUS,1056839,0.18924358393284124,0.02291774236372218,0.683613398035034,1.8924358393284124,0.2291774236372218,6.83613398035034
2015,All opioids with benzodiazepines,NA,Intentional,75-84,4,All,AUS,1080275,0.37027608710744947,0.1008899726850195,0.9480538521044571,3.702760871074495,1.008899726850195,9.480538521044572
2016,All opioids with benzodiazepines,NA,Intentional,75-84,1,All,AUS,1106311,0.0903904959816905,0.0022859364857783786,0.5036236001930797,0.9039049598169049,0.022859364857783785,5.0362360019307975
1997,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,731247,0,0,0.5044642645197384,0,0,5.044642645197383
1998,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,758134,0,0,0.4865735873041773,0,0,4.865735873041773
1999,All opioids with benzodiazepines,NA,Undetermined,75-84,3,All,AUS,784073,0.3826174348561932,0.07890479813476987,1.1181709596527036,3.826174348561932,0.7890479813476987,11.181709596527035
2e3,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,811132,0,0,0.45478168786000933,0,0,4.547816878600093
2001,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,843667,0,0,0.43724358074603503,0,0,4.37243580746035
2002,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,868512,0,0,0.42473561682194966,0,0,4.247356168219497
2003,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
2004,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,919175,0,0,0.4013250795955777,0,0,4.013250795955777
2005,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,935717,0,0,0.3942302854786919,0,0,3.9423028547869188
2006,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,948119,0,0,0.38907350241611566,0,0,3.8907350241611565
2007,All opioids with benzodiazepines,NA,Undetermined,75-84,2,All,AUS,958589,0.2086399906529284,0.025266682511413945,0.7536799399596149,2.086399906529284,0.25266682511413946,7.536799399596149
2008,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,967574,0,0,0.3812504056922417,0,0,3.812504056922417
2009,All opioids with benzodiazepines,NA,Undetermined,75-84,2,All,AUS,976176,0.2048810870170953,0.02481147244137715,0.7401014775675158,2.0488108701709526,0.24811472441377153,7.401014775675158
2010,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,986792,0,0,0.37382546680279644,0,0,3.7382546680279645
2011,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,1002373,0,0,0.3680146811987804,0,0,3.680146811987804
2012,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,1017201,0,0,0.36265003675504165,0,0,3.6265003675504164
2013,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,1034415,0,0,0.3566150723232602,0,0,3.5661507232326017
2014,All opioids with benzodiazepines,NA,Undetermined,75-84,4,All,AUS,1056839,0.3784871678656825,0.10312726464703653,0.9690774801858584,3.784871678656825,1.0312726464703652,9.690774801858584
2015,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,1080275,0,0,0.34147599457292366,0,0,3.4147599457292364
2016,All opioids with benzodiazepines,NA,Undetermined,75-84,0,All,AUS,1106311,0,0,0.3334396747725234,0,0,3.334396747725234
1997,All opioids with benzodiazepines,NA,All,75-84,1,All,AUS,731247,0.13675269778884563,0.003458416485152027,0.7619372506871225,1.3675269778884562,0.03458416485152027,7.619372506871224
1998,All opioids with benzodiazepines,NA,All,75-84,6,All,AUS,758134,0.7914168207731087,0.29043560912097205,1.722581826725033,7.9141682077310875,2.9043560912097206,17.22581826725033
1999,All opioids with benzodiazepines,NA,All,75-84,5,All,AUS,784073,0.6376957247603221,0.20705797331349085,1.4881678070922488,6.376957247603221,2.0705797331349087,14.881678070922488
2e3,All opioids with benzodiazepines,NA,All,75-84,0,All,AUS,811132,0,0,0.45478168786000933,0,0,4.547816878600093
2001,All opioids with benzodiazepines,NA,All,75-84,1,All,AUS,843667,0.11853017837606543,0.0029975768632860642,0.6604078727189829,1.1853017837606543,0.029975768632860642,6.60407872718983
2002,All opioids with benzodiazepines,NA,All,75-84,3,All,AUS,868512,0.3454183707306289,0.071233468032593,1.0094594649789228,3.454183707306289,0.7123346803259301,10.094594649789228
2003,All opioids with benzodiazepines,NA,All,75-84,1,All,AUS,895039,0.11172697502566928,0.0028255267977350305,0.6225028504380326,1.1172697502566928,0.028255267977350305,6.225028504380326
2004,All opioids with benzodiazepines,NA,All,75-84,2,All,AUS,919175,0.21758642260722932,0.02635011170009387,0.7859975521156987,2.175864226072293,0.2635011170009387,7.859975521156986
2005,All opioids with benzodiazepines,NA,All,75-84,5,All,AUS,935717,0.534349595016442,0.17350178131831387,1.2469926238491347,5.34349595016442,1.7350178131831386,12.469926238491347
2006,All opioids with benzodiazepines,NA,All,75-84,1,All,AUS,948119,0.10547199243976757,0.0026673409978261843,0.5876523186996635,1.0547199243976757,0.02667340997826184,5.876523186996635
2007,All opioids with benzodiazepines,NA,All,75-84,5,All,AUS,958589,0.521599976632321,0.16936201678699495,1.2172392933887628,5.21599976632321,1.6936201678699494,12.172392933887629
2008,All opioids with benzodiazepines,NA,All,75-84,3,All,AUS,967574,0.31005380467023713,0.06394045498114193,0.9061091542846068,3.100538046702371,0.6394045498114193,9.061091542846068
2009,All opioids with benzodiazepines,NA,All,75-84,3,All,AUS,976176,0.30732163052564293,0.06337701581264385,0.8981245788134253,3.0732163052564294,0.6337701581264386,8.981245788134252
2010,All opioids with benzodiazepines,NA,All,75-84,1,All,AUS,986792,0.1013384786256881,0.002562806224126223,0.5646218542035264,1.013384786256881,0.025628062241262232,5.646218542035264
2011,All opioids with benzodiazepines,NA,All,75-84,3,All,AUS,1002373,0.29928978533938966,0.06172065866491158,0.8746521093921865,2.9928978533938966,0.6172065866491159,8.746521093921865
2012,All opioids with benzodiazepines,NA,All,75-84,5,All,AUS,1017201,0.4915449355633744,0.15960323113114194,1.1471009141853388,4.915449355633744,1.5960323113114194,11.471009141853388
2013,All opioids with benzodiazepines,NA,All,75-84,4,All,AUS,1034415,0.38669199499233864,0.10536285266774886,0.9900850964865576,3.8669199499233864,1.0536285266774885,9.900850964865576
2014,All opioids with benzodiazepines,NA,All,75-84,7,All,AUS,1056839,0.6623525437649443,0.26629955304670616,1.3646993998730674,6.623525437649444,2.662995530467062,13.646993998730675
2015,All opioids with benzodiazepines,NA,All,75-84,3,All,AUS,1080275,0.2777070653305871,0.05726978944058079,0.8115782174425717,2.777070653305871,0.5726978944058079,8.115782174425718
2016,All opioids with benzodiazepines,NA,All,75-84,3,All,AUS,1106311,0.2711714879450715,0.05592199823370048,0.7924784792411665,2.711714879450715,0.5592199823370049,7.924784792411666
1997,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,731247,0,0,0.5044642645197384,0,0,5.044642645197383
1998,All opioids with alcohol,NA,Accidental,75-84,2,All,AUS,758134,0.26380560692436955,0.031947339021774226,0.9529572608087056,2.6380560692436954,0.31947339021774224,9.529572608087056
1999,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,784073,0,0,0.47047657557047,0,0,4.7047657557047
2e3,All opioids with alcohol,NA,Accidental,75-84,2,All,AUS,811132,0.24656899246978295,0.029859953647413468,0.8906926369147652,2.4656899246978297,0.2985995364741347,8.906926369147651
2001,All opioids with alcohol,NA,Accidental,75-84,4,All,AUS,843667,0.4741207135042617,0.12918475564684817,1.2139373414891685,4.741207135042617,1.2918475564684817,12.139373414891686
2002,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,868512,0,0,0.42473561682194966,0,0,4.247356168219497
2003,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
2004,All opioids with alcohol,NA,Accidental,75-84,2,All,AUS,919175,0.21758642260722932,0.02635011170009387,0.7859975521156987,2.175864226072293,0.2635011170009387,7.859975521156986
2005,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,935717,0,0,0.3942302854786919,0,0,3.9423028547869188
2006,All opioids with alcohol,NA,Accidental,75-84,3,All,AUS,948119,0.31641597731930277,0.06525248601486039,0.9247021300572758,3.1641597731930275,0.6525248601486039,9.247021300572758
2007,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,958589,0,0,0.38482392353476325,0,0,3.8482392353476325
2008,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,967574,0,0,0.3812504056922417,0,0,3.812504056922417
2009,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,976176,0,0,0.3778908516878771,0,0,3.7789085168787713
2010,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,986792,0,0,0.37382546680279644,0,0,3.7382546680279645
2011,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,1002373,0,0,0.3680146811987804,0,0,3.680146811987804
2012,All opioids with alcohol,NA,Accidental,75-84,2,All,AUS,1017201,0.19661797422534974,0.02381079444665684,0.7102522509965555,1.9661797422534975,0.2381079444665684,7.102522509965556
2013,All opioids with alcohol,NA,Accidental,75-84,2,All,AUS,1034415,0.19334599749616932,0.023414552111032595,0.6984327373113762,1.9334599749616932,0.23414552111032594,6.9843273731137625
2014,All opioids with alcohol,NA,Accidental,75-84,3,All,AUS,1056839,0.28386537589926186,0.058539779273780984,0.8295754214670108,2.838653758992619,0.5853977927378098,8.295754214670108
2015,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,1080275,0,0,0.34147599457292366,0,0,3.4147599457292364
2016,All opioids with alcohol,NA,Accidental,75-84,0,All,AUS,1106311,0,0,0.3334396747725234,0,0,3.334396747725234
1997,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,731247,0,0,0.5044642645197384,0,0,5.044642645197383
1998,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,758134,0,0,0.4865735873041773,0,0,4.865735873041773
1999,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,784073,0,0,0.47047657557047,0,0,4.7047657557047
2e3,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,811132,0,0,0.45478168786000933,0,0,4.547816878600093
2001,All opioids with alcohol,NA,Intentional,75-84,3,All,AUS,843667,0.35559053512819633,0.07333120981136328,1.0391868579045693,3.555905351281963,0.7333120981136327,10.391868579045694
2002,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,868512,0,0,0.42473561682194966,0,0,4.247356168219497
2003,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
2004,All opioids with alcohol,NA,Intentional,75-84,2,All,AUS,919175,0.21758642260722932,0.02635011170009387,0.7859975521156987,2.175864226072293,0.2635011170009387,7.859975521156986
2005,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,935717,0,0,0.3942302854786919,0,0,3.9423028547869188
2006,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,948119,0,0,0.38907350241611566,0,0,3.8907350241611565
2007,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,958589,0,0,0.38482392353476325,0,0,3.8482392353476325
2008,All opioids with alcohol,NA,Intentional,75-84,4,All,AUS,967574,0.4134050728936495,0.1126414261258668,1.0584811860200278,4.1340507289364945,1.126414261258668,10.58481186020028
2009,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,976176,0,0,0.3778908516878771,0,0,3.7789085168787713
2010,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,986792,0,0,0.37382546680279644,0,0,3.7382546680279645
2011,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,1002373,0,0,0.3680146811987804,0,0,3.680146811987804
2012,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,1017201,0,0,0.36265003675504165,0,0,3.6265003675504164
2013,All opioids with alcohol,NA,Intentional,75-84,3,All,AUS,1034415,0.290018996244254,0.05980880187151522,0.8475589186620207,2.90018996244254,0.5980880187151523,8.475589186620207
2014,All opioids with alcohol,NA,Intentional,75-84,0,All,AUS,1056839,0,0,0.34904841705999223,0,0,3.490484170599922
2015,All opioids with alcohol,NA,Intentional,75-84,2,All,AUS,1080275,0.18513804355372473,0.022420553953330202,0.6687827636166229,1.8513804355372474,0.22420553953330202,6.687827636166229
2016,All opioids with alcohol,NA,Intentional,75-84,4,All,AUS,1106311,0.361561983926762,0.09851562105258779,0.9257422868272506,3.6156198392676195,0.985156210525878,9.257422868272506
1997,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,731247,0,0,0.5044642645197384,0,0,5.044642645197383
1998,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,758134,0,0,0.4865735873041773,0,0,4.865735873041773
1999,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,784073,0,0,0.47047657557047,0,0,4.7047657557047
2e3,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,811132,0,0,0.45478168786000933,0,0,4.547816878600093
2001,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,843667,0,0,0.43724358074603503,0,0,4.37243580746035
2002,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,868512,0,0,0.42473561682194966,0,0,4.247356168219497
2003,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
2004,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,919175,0,0,0.4013250795955777,0,0,4.013250795955777
2005,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,935717,0,0,0.3942302854786919,0,0,3.9423028547869188
2006,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,948119,0,0,0.38907350241611566,0,0,3.8907350241611565
2007,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,958589,0,0,0.38482392353476325,0,0,3.8482392353476325
2008,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,967574,0,0,0.3812504056922417,0,0,3.812504056922417
2009,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,976176,0,0,0.3778908516878771,0,0,3.7789085168787713
2010,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,986792,0,0,0.37382546680279644,0,0,3.7382546680279645
2011,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,1002373,0,0,0.3680146811987804,0,0,3.680146811987804
2012,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,1017201,0,0,0.36265003675504165,0,0,3.6265003675504164
2013,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,1034415,0,0,0.3566150723232602,0,0,3.5661507232326017
2014,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,1056839,0,0,0.34904841705999223,0,0,3.490484170599922
2015,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,1080275,0,0,0.34147599457292366,0,0,3.4147599457292364
2016,All opioids with alcohol,NA,Undetermined,75-84,0,All,AUS,1106311,0,0,0.3334396747725234,0,0,3.334396747725234
1997,All opioids with alcohol,NA,All,75-84,0,All,AUS,731247,0,0,0.5044642645197384,0,0,5.044642645197383
1998,All opioids with alcohol,NA,All,75-84,2,All,AUS,758134,0.26380560692436955,0.031947339021774226,0.9529572608087056,2.6380560692436954,0.31947339021774224,9.529572608087056
1999,All opioids with alcohol,NA,All,75-84,0,All,AUS,784073,0,0,0.47047657557047,0,0,4.7047657557047
2e3,All opioids with alcohol,NA,All,75-84,3,All,AUS,811132,0.36985348870467444,0.07627256943126817,1.0808692775624364,3.6985348870467445,0.7627256943126817,10.808692775624365
2001,All opioids with alcohol,NA,All,75-84,1,All,AUS,843667,0.11853017837606543,0.0029975768632860642,0.6604078727189829,1.1853017837606543,0.029975768632860642,6.60407872718983
2002,All opioids with alcohol,NA,All,75-84,0,All,AUS,868512,0,0,0.42473561682194966,0,0,4.247356168219497
2003,All opioids with alcohol,NA,All,75-84,0,All,AUS,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
2004,All opioids with alcohol,NA,All,75-84,3,All,AUS,919175,0.32637963391084396,0.06730722853420014,0.9538201744474929,3.2637963391084397,0.6730722853420014,9.538201744474929
2005,All opioids with alcohol,NA,All,75-84,0,All,AUS,935717,0,0,0.3942302854786919,0,0,3.9423028547869188
2006,All opioids with alcohol,NA,All,75-84,4,All,AUS,948119,0.4218879697590703,0.11495278044455332,1.080200771297846,4.218879697590703,1.1495278044455333,10.802007712978462
2007,All opioids with alcohol,NA,All,75-84,0,All,AUS,958589,0,0,0.38482392353476325,0,0,3.8482392353476325
2008,All opioids with alcohol,NA,All,75-84,4,All,AUS,967574,0.4134050728936495,0.1126414261258668,1.0584811860200278,4.1340507289364945,1.126414261258668,10.58481186020028
2009,All opioids with alcohol,NA,All,75-84,0,All,AUS,976176,0,0,0.3778908516878771,0,0,3.7789085168787713
2010,All opioids with alcohol,NA,All,75-84,0,All,AUS,986792,0,0,0.37382546680279644,0,0,3.7382546680279645
2011,All opioids with alcohol,NA,All,75-84,0,All,AUS,1002373,0,0,0.3680146811987804,0,0,3.680146811987804
2012,All opioids with alcohol,NA,All,75-84,2,All,AUS,1017201,0.19661797422534974,0.02381079444665684,0.7102522509965555,1.9661797422534975,0.2381079444665684,7.102522509965556
2013,All opioids with alcohol,NA,All,75-84,1,All,AUS,1034415,0.09667299874808466,0.002444818259130005,0.5386274645603614,0.9667299874808466,0.02444818259130005,5.3862746456036135
2014,All opioids with alcohol,NA,All,75-84,3,All,AUS,1056839,0.28386537589926186,0.058539779273780984,0.8295754214670108,2.838653758992619,0.5853977927378098,8.295754214670108
2015,All opioids with alcohol,NA,All,75-84,3,All,AUS,1080275,0.2777070653305871,0.05726978944058079,0.8115782174425717,2.777070653305871,0.5726978944058079,8.115782174425718
2016,All opioids with alcohol,NA,All,75-84,2,All,AUS,1106311,0.180780991963381,0.021892907077606372,0.6530435835546671,1.8078099196338098,0.21892907077606372,6.530435835546671
1997,All opioids with antipsychotics,NA,Accidental,75-84,0,All,AUS,731247,0,0,0.5044642645197384,0,0,5.044642645197383
1998,All opioids with antipsychotics,NA,Accidental,75-84,0,All,AUS,758134,0,0,0.4865735873041773,0,0,4.865735873041773
1999,All opioids with antipsychotics,NA,Accidental,75-84,0,All,AUS,784073,0,0,0.47047657557047,0,0,4.7047657557047
2e3,All opioids with antipsychotics,NA,Accidental,75-84,0,All,AUS,811132,0,0,0.45478168786000933,0,0,4.547816878600093
2001,All opioids with antipsychotics,NA,Accidental,75-84,0,All,AUS,843667,0,0,0.43724358074603503,0,0,4.37243580746035
2002,All opioids with antipsychotics,NA,Accidental,75-84,0,All,AUS,868512,0,0,0.42473561682194966,0,0,4.247356168219497
2003,All opioids with antipsychotics,NA,Accidental,75-84,0,All,AUS,895039,0,0,0.4121473813289311,0,0,4.1214738132893105
2004,All opioids with antipsychotics,NA,Accidental,75-84,4,All,AUS,919175,0.43517284521445865,0.1185725408570832,1.114215329052838,4.351728452144586,1.185725408570832,11.14215329052838
